Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000002100000000494,126976004,"R$ 1.307,04","R$ 1.391,98",61,"29,7068 %",EAGLE TRUCK SERVICOS AUTOMOTORES EIRELI,35190951986958000134550010001269761007893145
00000000002100000000494,126979001,"R$ 1.039,38","R$ 1.059,99",18,"31,6388 %",BORELLI BRASIL EXPRESS TRANSPORTE E LOGI,35190951986958000134550010001269791005197046
00000000002100000000494,126979002,"R$ 1.019,49","R$ 1.060,00",38,"29,4868 %",BORELLI BRASIL EXPRESS TRANSPORTE E LOGI,35190951986958000134550010001269791005197046
00000000002100000000494,126980001,"R$ 907,58","R$ 926,85",20,"30,3074 %",SUPERMOLAS AUTOMOTIVE LTDA,35190951986958000134550010001269801004589324
00000000002100000000494,126980002,"R$ 888,94","R$ 926,85",40,"30,0958 %",SUPERMOLAS AUTOMOTIVE LTDA,35190951986958000134550010001269801004589324
00000000002100000000494,126981001,"R$ 965,14","R$ 1.007,00",40,"30,6672 %",JSL S.A.,35190951986958000134550010001269811001908760
00000000002100000000494,126982001,"R$ 1.173,77","R$ 1.224,68",40,"30,6681 %",JSL S.A.,35190951986958000134550010001269821007813548
00000000002100000000494,126983001,"R$ 5.021,92","R$ 5.239,75",40,"30,6703 %",JSL S.A.,35190951986958000134550010001269831003642517
00000000002100000000494,126988001,"R$ 270,73","R$ 276,67",21,"29,7503 %",METAL MOLAS COMERCIO DE MOLAS LTDA,35190951986958000134550010001269881008091256
00000000002100000000494,126988002,"R$ 267,95","R$ 276,67",31,"29,7362 %",METAL MOLAS COMERCIO DE MOLAS LTDA,35190951986958000134550010001269881008091256
00000000002100000000494,126988003,"R$ 265,16","R$ 276,66",40,"30,6657 %",METAL MOLAS COMERCIO DE MOLAS LTDA,35190951986958000134550010001269881008091256
00000000002100000000494,126993001,"R$ 1.462,58","R$ 1.494,65",21,"29,7294 %",CENTRAL ACUCAREIRA SANTO ANTONIO S.A.,35190951986958000134550010001269931001642516
00000000002100000000494,126993002,"R$ 1.432,50","R$ 1.494,64",40,"30,6726 %",CENTRAL ACUCAREIRA SANTO ANTONIO S.A.,35190951986958000134550010001269931001642516
00000000002100000000494,126995001,"R$ 5.788,82","R$ 5.919,81",21,"30,8015 %",GAFOR S.A,35190951986958000134550010001269951003920054
00000000002100000000494,126997001,"R$ 1.361,28","R$ 1.392,08",21,"30,7979 %",GAFOR S.A,35190951986958000134550010001269971002115640
00000000002100000000494,127000001,"R$ 156,56","R$ 163,35",40,"30,6657 %",JSL S.A.,35190951986958000134550010001270001004633328
00000000002100000000494,127002001,"R$ 770,05","R$ 786,94",21,"29,7395 %",TONIN TRUCK DIESEL PECAS E SERVICOS LTDA,35190951986958000134550010001270021001113565
00000000002100000000494,127003001,"R$ 106,00","R$ 110,60",40,"30,6864 %",JSL S.A.,35190951986958000134550010001270031006642962
00000000002100000000494,127008001,"R$ 5,17","R$ 5,39",40,"30,0226 %",JSL S A,35190951986958000134550010001270081009991247
00000000002100000000494,127013001,"R$ 187,56","R$ 191,67",21,"29,7081 %",MARIO LUIZ VERDI & FILHO LTDA,35190951986958000134550010001270131004642961
00000000002100000000494,127013002,"R$ 183,70","R$ 191,67",40,"30,6783 %",MARIO LUIZ VERDI & FILHO LTDA,35190951986958000134550010001270131004642961
00000000002100000000494,127013003,"R$ 179,84","R$ 191,66",62,"29,5282 %",MARIO LUIZ VERDI & FILHO LTDA,35190951986958000134550010001270131004642961
00000000002100000000494,127016001,"R$ 645,18","R$ 659,33",21,"29,7368 %",SEDA TRANSPORTE E LOGISTICA LTDA,35190951986958000134550010001270161007314142
00000000002100000000494,127016002,"R$ 638,55","R$ 659,33",31,"29,7352 %",SEDA TRANSPORTE E LOGISTICA LTDA,35190951986958000134550010001270161007314142
00000000002100000000494,127016003,"R$ 631,93","R$ 659,34",40,"30,6697 %",SEDA TRANSPORTE E LOGISTICA LTDA,35190951986958000134550010001270161007314142
00000000002100000000494,127020001,"R$ 911,29","R$ 930,00",19,"30,9378 %",C T M COMERCIO DE TRANSPORTES MATIELO LT,35190951986958000134550010001270201004634327
00000000002100000000494,127022001,"R$ 142,52","R$ 144,75",14,"32,2421 %",NPG GESTAO EMPRESARIALE LOGIST,35190951986958000134550010001270221001513566
00000000002100000000494,127027001,"R$ 320,96","R$ 328,00",21,"29,7404 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35190951986958000134550010001270271009545641
00000000002100000000494,127028001,"R$ 335,11","R$ 342,46",21,"29,7387 %",UNICOM UNIAO COMERCIAL E TRANSPORTES LTD,35190951986958000134550010001270281009291248
00000000002100000000494,127028002,"R$ 328,21","R$ 342,45",40,"30,6790 %",UNICOM UNIAO COMERCIAL E TRANSPORTES LTD,35190951986958000134550010001270281009291248
00000000002100000000494,127031001,"R$ 175,94","R$ 179,80",21,"29,7482 %",APOLOTECH TECNOLOGIA PARA PNEUS LTDA,35190951986958000134550010001270311005828765
