Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000002100000000511,127547002,"R$ 675,00","R$ 726,93",41,"57,7043 %",CRISPE AUTO PECAS LTDA ME,35191051986958000134550010001275471009835640
00000000002100000000511,127547003,"R$ 649,44","R$ 726,94",61,"59,3159 %",CRISPE AUTO PECAS LTDA ME,35191051986958000134550010001275471009835640
00000000002100000000511,127551001,"R$ 604,73","R$ 627,52",20,"59,3795 %",RODOEIXO SERVICOS E EQUIPAMENTOS,35191051986958000134550010001275511005448768
00000000002100000000511,127551002,"R$ 582,68","R$ 627,52",41,"57,7236 %",RODOEIXO SERVICOS E EQUIPAMENTOS,35191051986958000134550010001275511005448768
00000000002100000000511,127551003,"R$ 560,62","R$ 627,52",61,"59,3150 %",RODOEIXO SERVICOS E EQUIPAMENTOS,35191051986958000134550010001275511005448768
00000000002100000000511,127552001,"R$ 3.034,35","R$ 3.267,88",41,"57,7302 %",JSL S.A.,35191051986958000134550010001275521002213562
00000000002100000000511,127553001,"R$ 763,98","R$ 822,78",41,"57,7331 %",JSL S.A.,35191051986958000134550010001275531007642973
00000000002100000000511,127555001,"R$ 138,77","R$ 144,00",20,"59,3834 %",RODOPECAS LIMITADA,35191051986958000134550010001275551003941156
00000000002100000000511,127557001,"R$ 356,58","R$ 370,02",20,"59,3894 %",LOGGLASS LOGISTICA E TRANSPORTES LTDA,35191051986958000134550010001275571009885643
00000000002100000000511,127559001,"R$ 2.376,69","R$ 2.559,60",41,"57,7283 %",JSL S.A.,35191051986958000134550010001275591002197525
00000000002100000000511,127560001,"R$ 1.408,18","R$ 1.516,55",41,"57,7260 %",JSL S.A.,35191051986958000134550010001275601004615325
00000000002100000000511,127571001,"R$ 465,46","R$ 483,00",20,"59,3735 %",RFR LOG LOGISTICA  S/A,35191051986958000134550010001275711005458766
00000000002100000000511,127575001,"R$ 113,44","R$ 117,86",21,"58,1986 %",COMPANHIA MELHORAMENTOS NORTE DO,35191051986958000134550010001275751003941450
00000000002100000000511,127577001,"R$ 166,62","R$ 172,90",20,"59,3878 %",APOLOTECH TECNOLOGIA PARA PNEUS LTDA,35191051986958000134550010001275771009895641
00000000002100000000511,127578001,"R$ 682,51","R$ 708,23",20,"59,3759 %",CF PIMENTEL DIESEL E TRANSPORTES LTDA  E,35191051986958000134550010001275781006491245
00000000002100000000511,127580001,"R$ 702,24","R$ 728,70",20,"59,3663 %",JOSE BACHIEGA ME,35191051986958000134550010001275801004619323
00000000002100000000511,127581001,"R$ 770,95","R$ 800,00",20,"59,3689 %",POSTO DE MOLAS R.L. LTDA ME,35191051986958000134550010001275811005408765
00000000002100000000511,127583001,"R$ 1.034,99","R$ 1.073,99",20,"59,3703 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275831003642978
00000000002100000000511,127584001,"R$ 672,65","R$ 698,00",20,"59,3805 %",KAIZEN LOGISTICA EIRELI,35191051986958000134550010001275841002349700
00000000002100000000511,127585001,"R$ 712,50","R$ 740,25",21,"58,1694 %",TRANSPORTADORA DANIEL & CIA LTDA ME,35191051986958000134550010001275851003941651
00000000002100000000511,127585002,"R$ 686,48","R$ 740,25",42,"57,2183 %",TRANSPORTADORA DANIEL & CIA LTDA ME,35191051986958000134550010001275851003941651
00000000002100000000511,127586001,"R$ 621,25","R$ 657,45",31,"58,4690 %",BP BIOENERGIA TROPICAL S.A.,35191051986958000134550010001275861007356149
00000000002100000000511,127589001,"R$ 491,65","R$ 510,80",21,"58,1751 %",SOUSA & LIMA SERVICOS E PECAS LTDA ME,35191051986958000134550010001275891006197529
00000000002100000000511,127589002,"R$ 473,70","R$ 510,80",42,"57,2118 %",SOUSA & LIMA SERVICOS E PECAS LTDA ME,35191051986958000134550010001275891006197529
00000000002100000000511,127589003,"R$ 455,75","R$ 510,80",61,"60,1739 %",SOUSA & LIMA SERVICOS E PECAS LTDA ME,35191051986958000134550010001275891006197529
00000000002100000000511,127591001,"R$ 185,48","R$ 192,24",19,"60,7674 %",S & A TRANSPORTES LTDA ME,35191051986958000134550010001275911005498760
00000000002100000000511,127592001,"R$ 187,69","R$ 195,00",21,"58,1691 %",RODOPECAS LIMITADA,35191051986958000134550010001275921002713560
00000000002100000000511,127593001,"R$ 233,53","R$ 240,00",14,"63,5438 %",MG COMERCIO DE PECAS E SERVICOS LTDA,35191051986958000134550010001275931001642977
00000000002100000000511,127594001,"R$ 615,36","R$ 639,33",21,"58,1794 %",POSTO DE MOLAS LG LTDA ME,35191051986958000134550010001275941002349715
00000000002100000000511,127594002,"R$ 592,89","R$ 639,33",42,"57,2193 %",POSTO DE MOLAS LG LTDA ME,35191051986958000134550010001275941002349715
00000000002100000000511,127594003,"R$ 570,43","R$ 639,34",61,"60,1820 %",POSTO DE MOLAS LG LTDA ME,35191051986958000134550010001275941002349715
00000000002100000000511,127595001,"R$ 609,27","R$ 633,00",21,"58,1710 %",GUARUTANQUE SERVICOS E PECAS PARATANQ,35191051986958000134550010001275951003941054
00000000002100000000511,127595002,"R$ 587,02","R$ 633,00",42,"57,2189 %",GUARUTANQUE SERVICOS E PECAS PARATANQ,35191051986958000134550010001275951003941054
00000000002100000000511,127596001,"R$ 567,96","R$ 579,50",10,"66,0120 %",VERSUS TRANSP E LOGISTICA,35191051986958000134550010001275961007359144
00000000002100000000511,127598001,"R$ 627,16","R$ 650,00",19,"60,7101 %",ROSE MARY DA SILVA MACHADO - ME,35191051986958000134550010001275981006891246
00000000002100000000511,127599001,"R$ 1.326,88","R$ 1.378,56",21,"58,1715 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275991004197528
00000000002100000000511,127599002,"R$ 1.302,66","R$ 1.378,56",31,"58,4639 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275991004197528
00000000002100000000511,127599003,"R$ 1.278,43","R$ 1.378,56",42,"57,2144 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275991004197528
00000000002100000000511,127599004,"R$ 1.254,21","R$ 1.378,56",53,"56,7498 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275991004197528
00000000002100000000511,127599005,"R$ 1.229,98","R$ 1.378,56",61,"60,1791 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35191051986958000134550010001275991004197528
00000000002100000000511,127604001,"R$ 767,20","R$ 795,15",19,"60,7369 %",POSTO DE MOLAS ALEXANDRE LTDA,35191051986958000134550010001276041002349829
00000000002100000000511,127605001,"R$ 524,35","R$ 535,00",10,"65,9813 %",PEDRA AGROINDUSTRIAL S.A.,35191051986958000134550010001276051003942555
00000000002100000000511,127608001,"R$ 1.366,77","R$ 1.420,00",21,"58,1666 %",REDEMIL IMPLEMENTOS RODOVIARIOS LTDA,35191051986958000134550010001276081005991245
00000000002100000000511,127608002,"R$ 1.341,81","R$ 1.420,00",31,"58,4720 %",REDEMIL IMPLEMENTOS RODOVIARIOS LTDA,35191051986958000134550010001276081005991245
00000000002100000000511,127608003,"R$ 1.316,86","R$ 1.420,00",42,"57,2144 %",REDEMIL IMPLEMENTOS RODOVIARIOS LTDA,35191051986958000134550010001276081005991245
00000000002100000000511,127609001,"R$ 597,60","R$ 644,41",42,"57,2208 %",JSL S.A.,35191051986958000134550010001276091001197509
00000000002100000000511,127610001,"R$ 259,88","R$ 270,00",21,"58,1579 %",TRUCK EIXO IMPORTADORA E DISTRIBUIDORA D,35191051986958000134550010001276101004652321
00000000002100000000511,127616001,"R$ 916,07","R$ 951,75",21,"58,1724 %",GLENCANE BIOENERGIA S.A,35191051986958000134550010001276161007384143
