Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000001500000000509,13266-0,"R$ 5.201,75","R$ 5.337,08",27,"27,0885 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43191008304710000117550000000132661469366552
00000000001500000000509,13256-1,"R$ 2.860,06","R$ 2.934,47",27,"27,0893 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132561765635000
00000000001500000000509,13256-2,"R$ 2.475,54","R$ 2.551,01",31,"27,6499 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132561765635000
00000000001500000000509,13256-3,"R$ 2.464,76","R$ 2.551,01",36,"27,2221 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132561765635000
00000000001500000000509,13255-1,"R$ 2.950,64","R$ 3.027,41",27,"27,0906 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132551316320897
00000000001500000000509,13255-2,"R$ 2.553,94","R$ 2.631,80",31,"27,6499 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132551316320897
00000000001500000000509,13255-3,"R$ 2.542,82","R$ 2.631,80",36,"27,2216 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132551316320897
00000000001500000000509,13254-1,"R$ 3.404,57","R$ 3.493,15",27,"27,0905 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132541531221094
00000000001500000000509,13254-2,"R$ 2.946,86","R$ 3.036,70",31,"27,6503 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132541531221094
00000000001500000000509,13254-3,"R$ 2.934,03","R$ 3.036,70",36,"27,2218 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132541531221094
00000000001500000000509,13253-1,"R$ 2.990,06","R$ 3.067,85",27,"27,0884 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132531745129230
00000000001500000000509,13253-2,"R$ 2.588,07","R$ 2.666,97",31,"27,6497 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132531745129230
00000000001500000000509,13253-3,"R$ 2.576,80","R$ 2.666,97",36,"27,2219 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43191008304710000117550000000132531745129230
00000000001500000000509,13249-1,"R$ 15.133,51","R$ 15.527,24",27,"27,0895 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43191008304710000117550000000132491003864220
00000000001500000000509,13249-2,"R$ 13.028,27","R$ 13.484,17",36,"27,2220 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43191008304710000117550000000132491003864220
00000000001500000000509,13230-1,"R$ 1.383,66","R$ 1.404,00",15,"27,7832 %",RODRIGUES RAMON COMERCIO E SERVICOS EM,43190908304710000117550000000132301589329384
00000000001500000000509,13230-2,"R$ 1.150,70","R$ 1.188,00",34,"26,6733 %",RODRIGUES RAMON COMERCIO E SERVICOS EM,43190908304710000117550000000132301589329384
00000000001500000000509,13229-1,"R$ 1.373,07","R$ 1.393,26",15,"27,7919 %",COMERCIO DE MOLAS JI-PARANA  LTDA  EPP,43190908304710000117550000000132291994824882
00000000001500000000509,13229-2,"R$ 1.309,84","R$ 1.352,29",34,"26,6674 %",COMERCIO DE MOLAS JI-PARANA  LTDA  EPP,43190908304710000117550000000132291994824882
00000000001500000000509,13228-1,"R$ 6.370,96","R$ 6.520,56",25,"26,3591 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132281085797351
00000000001500000000509,13228-2,"R$ 5.514,49","R$ 5.668,50",29,"27,0435 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132281085797351
00000000001500000000509,13228-3,"R$ 5.490,54","R$ 5.668,50",34,"26,6706 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132281085797351
00000000001500000000509,13227-0,"R$ 9.611,09","R$ 9.752,40",15,"27,7888 %",IND MET PASTRE LTDA,43190908304710000117550000000132271059920845
00000000001500000000509,13225-1,"R$ 7.752,16","R$ 7.885,46",17,"28,7532 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,43190908304710000117550000000132251846913578
00000000001500000000509,13225-2,"R$ 6.677,08","R$ 6.855,04",28,"26,7100 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,43190908304710000117550000000132251846913578
00000000001500000000509,13225-3,"R$ 6.615,00","R$ 6.855,04",38,"26,6653 %",AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,43190908304710000117550000000132251846913578
00000000001500000000509,13224-1,"R$ 2.441,69","R$ 2.483,68",17,"28,7567 %",RODOVALE IND E COM DE EQUIP ROD LTDA  MA,43190908304710000117550000000132241285991268
00000000001500000000509,13224-2,"R$ 2.012,26","R$ 2.069,74",30,"26,6911 %",RODOVALE IND E COM DE EQUIP ROD LTDA  MA,43190908304710000117550000000132241285991268
00000000001500000000509,13223-1,"R$ 1.994,42","R$ 2.023,74",15,"27,7850 %",POSTO DE MOLA E MECANICA MURICI LTDA  ME,43190908304710000117550000000132231745964296
00000000001500000000509,13223-2,"R$ 1.658,62","R$ 1.712,38",34,"26,6709 %",POSTO DE MOLA E MECANICA MURICI LTDA  ME,43190908304710000117550000000132231745964296
00000000001500000000509,13222-1,"R$ 10.239,05","R$ 10.479,47",25,"26,3581 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132221073453144
00000000001500000000509,13222-2,"R$ 8.862,58","R$ 9.110,09",29,"27,0428 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132221073453144
00000000001500000000509,13222-3,"R$ 8.824,08","R$ 9.110,09",34,"26,6709 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132221073453144
00000000001500000000509,13221-1,"R$ 3.258,12","R$ 3.334,62",25,"26,3569 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132211246269660
00000000001500000000509,13221-2,"R$ 2.820,12","R$ 2.898,88",29,"27,0432 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132211246269660
00000000001500000000509,13221-3,"R$ 2.807,87","R$ 2.898,88",34,"26,6709 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132211246269660
00000000001500000000509,13220-1,"R$ 3.909,74","R$ 4.001,55",25,"26,3602 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132201523901806
00000000001500000000509,13220-2,"R$ 3.384,14","R$ 3.478,65",29,"27,0426 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132201523901806
00000000001500000000509,13220-3,"R$ 3.369,44","R$ 3.478,65",34,"26,6704 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132201523901806
00000000001500000000509,13219-1,"R$ 3.909,74","R$ 4.001,55",25,"26,3602 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132191309722458
00000000001500000000509,13219-2,"R$ 3.384,14","R$ 3.478,65",29,"27,0426 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132191309722458
00000000001500000000509,13219-3,"R$ 3.369,44","R$ 3.478,65",34,"26,6704 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132191309722458
00000000001500000000509,13216-1,"R$ 1.769,06","R$ 1.810,60",25,"26,3589 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132161046232623
00000000001500000000509,13216-2,"R$ 1.531,24","R$ 1.574,00",29,"27,0401 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132161046232623
00000000001500000000509,13216-3,"R$ 1.524,58","R$ 1.574,00",34,"26,6737 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132161046232623
00000000001500000000509,13215-1,"R$ 6.219,16","R$ 6.326,10",17,"28,7532 %",COMERCIO DE MOLAS LIMEIRA LTDA.,43190908304710000117550000000132151789683614
00000000001500000000509,13215-2,"R$ 5.306,87","R$ 5.499,45",38,"26,6666 %",COMERCIO DE MOLAS LIMEIRA LTDA.,43190908304710000117550000000132151789683614
00000000001500000000509,13213-1,"R$ 10.812,39","R$ 10.971,36",15,"27,7883 %",DISTRIBUIDORA DE MOLAS MATO GROSSO LTDA,43190908304710000117550000000132131373402546
00000000001500000000509,13213-2,"R$ 8.992,02","R$ 9.283,47",34,"26,6706 %",DISTRIBUIDORA DE MOLAS MATO GROSSO LTDA,43190908304710000117550000000132131373402546
00000000001500000000509,13211-0,"R$ 1.922,80","R$ 1.955,86",17,"28,7503 %",TRACAN MAQUINAS E SISTEMAS P/ AGRICULTUR,43190908304710000117550000000132111387347378
00000000001500000000509,13210-1,"R$ 1.221,00","R$ 1.249,67",25,"26,3581 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132101682145201
00000000001500000000509,13210-2,"R$ 1.056,85","R$ 1.086,37",29,"27,0476 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132101682145201
00000000001500000000509,13210-3,"R$ 1.052,26","R$ 1.086,37",34,"26,6741 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132101682145201
00000000001500000000509,13209-1,"R$ 5.746,84","R$ 5.896,36",27,"27,0903 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132091860357497
00000000001500000000509,13209-2,"R$ 4.947,41","R$ 5.120,53",36,"27,2211 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132091860357497
00000000001500000000509,13208-1,"R$ 22.218,33","R$ 22.796,39",27,"27,0897 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132081499141334
00000000001500000000509,13208-2,"R$ 19.127,53","R$ 19.796,86",36,"27,2219 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132081499141334
00000000001500000000509,13207-1,"R$ 16.194,08","R$ 16.615,40",27,"27,0893 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132071082959792
00000000001500000000509,13207-2,"R$ 13.941,31","R$ 14.429,16",36,"27,2220 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000132071082959792
00000000001500000000509,13204-1,"R$ 2.871,09","R$ 2.913,30",15,"27,7866 %",EGSA EQUIP PARA GAS DO BRASIL LTDA,43190908304710000117550000000132041416782435
00000000001500000000509,13202-1,"R$ 1.633,27","R$ 1.671,62",25,"26,3578 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132021146400921
00000000001500000000509,13202-2,"R$ 1.413,71","R$ 1.453,19",29,"27,0417 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132021146400921
00000000001500000000509,13202-3,"R$ 1.407,57","R$ 1.453,19",34,"26,6691 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132021146400921
00000000001500000000509,13201-1,"R$ 1.633,27","R$ 1.671,62",25,"26,3578 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132011253569175
00000000001500000000509,13201-2,"R$ 1.413,71","R$ 1.453,19",29,"27,0417 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132011253569175
00000000001500000000509,13201-3,"R$ 1.407,57","R$ 1.453,19",34,"26,6691 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132011253569175
00000000001500000000509,13200-1,"R$ 3.266,54","R$ 3.343,24",25,"26,3578 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132001841140172
00000000001500000000509,13200-2,"R$ 2.827,42","R$ 2.906,38",29,"27,0417 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132001841140172
00000000001500000000509,13200-3,"R$ 2.815,13","R$ 2.906,38",34,"26,6724 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000132001841140172
00000000001500000000509,13199-1,"R$ 3.266,54","R$ 3.343,24",25,"26,3578 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000131991871372460
00000000001500000000509,13199-2,"R$ 2.827,42","R$ 2.906,38",29,"27,0417 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000131991871372460
00000000001500000000509,13199-3,"R$ 2.815,13","R$ 2.906,38",34,"26,6724 %",IBERO IND BRASILEIRA DE EQUIP RODOV LTDA,43190908304710000117550000000131991871372460
00000000001500000000509,13194-1,"R$ 9.906,45","R$ 10.052,10",15,"27,7883 %",DRIA  IMPLEMENTOS AGRICOLAS LTDA,43190908304710000117550000000131941833037725
00000000001500000000509,13194-2,"R$ 8.184,57","R$ 8.376,75",25,"26,3581 %",DRIA  IMPLEMENTOS AGRICOLAS LTDA,43190908304710000117550000000131941833037725
00000000001500000000509,13194-3,"R$ 8.113,76","R$ 8.376,75",34,"26,6713 %",DRIA  IMPLEMENTOS AGRICOLAS LTDA,43190908304710000117550000000131941833037725
00000000001500000000509,13193-1,"R$ 2.680,59","R$ 2.720,00",15,"27,7871 %",METALURGICA PAVERAMA LTDA,43190908304710000117550000000131931336937232
00000000001500000000510,13193-2,"R$ 2.579,43","R$ 2.640,00",25,"26,3596 %",METALURGICA PAVERAMA LTDA,43190908304710000117550000000131931336937232
00000000001500000000510,13193-3,"R$ 2.557,12","R$ 2.640,00",34,"26,6700 %",METALURGICA PAVERAMA LTDA,43190908304710000117550000000131931336937232
00000000001500000000510,13190-1,"R$ 10.155,25","R$ 10.419,46",27,"27,0895 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000131901773658720
00000000001500000000510,13190-2,"R$ 8.742,54","R$ 9.048,47",36,"27,2221 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000131901773658720
00000000001500000000510,13189-1,"R$ 22.359,57","R$ 22.941,30",27,"27,0894 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000131891052701878
00000000001500000000510,13189-2,"R$ 19.249,09","R$ 19.922,67",36,"27,2218 %",LIBRELATO S.A IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000131891052701878
00000000001500000000510,13147-3,"R$ 11.736,04","R$ 12.146,72",36,"27,2220 %",LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS,43190908304710000117550000000131471831080810
