Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000002100000000506,127309001,"R$ 893,32","R$ 912,50",21,"29,0357 %",ADUKARGO TRANSPORTES E  SERV DE,35190951986958000134550010001273091001197537
00000000002100000000506,127309002,"R$ 875,33","R$ 912,50",42,"28,3413 %",ADUKARGO TRANSPORTES E  SERV DE,35190951986958000134550010001273091001197537
00000000002100000000506,127310001,"R$ 351,09","R$ 358,63",21,"29,0440 %",JVS CIA DOS FREIOS LTDA - ME,35190951986958000134550010001273101004672326
00000000002100000000506,127310002,"R$ 347,56","R$ 358,63",32,"28,0066 %",JVS CIA DOS FREIOS LTDA - ME,35190951986958000134550010001273101004672326
00000000002100000000506,127310003,"R$ 344,03","R$ 358,64",42,"28,3437 %",JVS CIA DOS FREIOS LTDA - ME,35190951986958000134550010001273101004672326
00000000002100000000506,127311001,"R$ 7.236,02","R$ 7.543,28",42,"28,3402 %",JSL S A,35190951986958000134550010001273111005278769
00000000002100000000506,127316001,"R$ 352,43","R$ 360,00",21,"29,0493 %",T & T TRANSPORTES E SERVICOS LTDA ME,35190951986958000134550010001273161007304143
00000000002100000000506,127316002,"R$ 345,34","R$ 360,00",42,"28,3316 %",T & T TRANSPORTES E SERVICOS LTDA ME,35190951986958000134550010001273161007304143
00000000002100000000506,127319001,"R$ 3.315,32","R$ 3.456,10",42,"28,3409 %",JSL S.A.,35190951986958000134550010001273191009197532
00000000002100000000506,127320001,"R$ 179,54","R$ 182,17",15,"27,6741 %",MANDUCHI & MENDONCA POSTO DE MOLAS LTDA,35190951986958000134550010001273201004674325
00000000002100000000506,127320002,"R$ 178,34","R$ 182,17",21,"29,0438 %",MANDUCHI & MENDONCA POSTO DE MOLAS LTDA,35190951986958000134550010001273201004674325
00000000002100000000506,127320003,"R$ 177,13","R$ 182,16",29,"27,5481 %",MANDUCHI & MENDONCA POSTO DE MOLAS LTDA,35190951986958000134550010001273201004674325
00000000002100000000506,127321001,"R$ 847,32","R$ 883,30",42,"28,3408 %",JSL S.A.,35190951986958000134550010001273211005268760
