Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000002100000000508,127515001,"R$ 1.302,13","R$ 1.330,00",21,"28,9340 %",TACRYO COMERCIO E SERVICOS EIRELI,35191051986958000134550010001275151003941355
00000000002100000000508,127515002,"R$ 1.276,00","R$ 1.330,00",40,"29,8393 %",TACRYO COMERCIO E SERVICOS EIRELI,35191051986958000134550010001275151003941355
00000000002100000000508,127518001,"R$ 2.208,77","R$ 2.302,25",40,"29,8412 %",JSL S.A.,35191051986958000134550010001275181006191243
00000000002100000000508,127520001,"R$ 1.226,90","R$ 1.278,82",40,"29,8379 %",JSL S.A.,35191051986958000134550010001275201004614323
00000000002100000000508,127522001,"R$ 1.505,18","R$ 1.568,88",40,"29,8399 %",JSL S.A.,35191051986958000134550010001275221002513567
00000000002100000000508,127523001,"R$ 435,30","R$ 453,72",40,"29,8361 %",JSL S.A.,35191051986958000134550010001275231002642976
00000000002100000000509,127524001,"R$ 7.767,08","R$ 7.933,33",21,"28,9356 %",RODORIB RIO BRASIL LTDA,35191051986958000134550010001275241002349745
00000000002100000000509,127524002,"R$ 7.611,22","R$ 7.933,33",40,"29,8398 %",RODORIB RIO BRASIL LTDA,35191051986958000134550010001275241002349745
00000000002100000000509,127524003,"R$ 7.455,37","R$ 7.933,34",61,"29,2667 %",RODORIB RIO BRASIL LTDA,35191051986958000134550010001275241002349745
00000000002100000000509,127525001,"R$ 1.316,74","R$ 1.380,00",46,"29,3129 %",BIOSEV BIOENERGIA S.A,35191051986958000134550010001275251003941955
