Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
00000000002100000000487,126712001,"R$ 2.880,12","R$ 2.971,47",31,"28,8950 %",SUZANO PAPEL E CELULOSE S A,35190951986958000134550010001267121006313546
00000000002100000000488,126707001,"R$ 196,12","R$ 200,00",18,"31,5569 %",BLINFORT INDUSTRIA COM E SERV DE BRINDAG,35190951986958000134550010001267071002955640
00000000002100000000488,126699001,"R$ 100,42","R$ 102,40",18,"31,4366 %",OTAVIO JUNQUEIRA MOTTA LUIZ E OUTRO,35190951986958000134550010001266991004197006
00000000002100000000488,126703001,"R$ 657,10","R$ 671,00",20,"30,1809 %",RICO TRANSPORTES GERAIS LTDA,35190951986958000134550010001267031006642591
00000000002100000000488,126703002,"R$ 643,64","R$ 671,00",42,"28,3740 %",RICO TRANSPORTES GERAIS LTDA,35190951986958000134550010001267031006642591
00000000002100000000488,126704001,"R$ 629,58","R$ 642,90",20,"30,1864 %",COMERCIO DE MOLAS CASCAVEL LTDA.  ME,35190951986958000134550010001267041002348920
00000000002100000000488,126704002,"R$ 616,68","R$ 642,89",42,"28,3692 %",COMERCIO DE MOLAS CASCAVEL LTDA.  ME,35190951986958000134550010001267041002348920
00000000002100000000488,126708001,"R$ 753,52","R$ 768,41",18,"31,5150 %",OLIVEIRA E OLIVEIRA COMERCIO DE PECAS PA,35190951986958000134550010001267081004991250
00000000002100000000488,126705001,"R$ 845,10","R$ 861,80",18,"31,5156 %",COYOTE FREIOS RECUP DE PECAS LTDA,35190951986958000134550010001267051003924558
00000000002100000000488,126709001,"R$ 488,35","R$ 498,00",18,"31,5146 %",TRANSCATARINA TRANSPORTE RODOVIARIO,35190951986958000134550010001267091001197054
00000000002100000000488,126700001,"R$ 203,07","R$ 207,37",20,"30,2153 %",USINA PETRIBU S.A.,35190951986958000134550010001267001004563323
00000000002100000000488,126710001,"R$ 1.311,09","R$ 1.338,83",20,"30,1880 %",POSTO DE MOLAS 2 IRMAOS LTDA ME,35190951986958000134550010001267101004562323
00000000002100000000488,126710002,"R$ 1.284,25","R$ 1.338,83",42,"28,3675 %",POSTO DE MOLAS 2 IRMAOS LTDA ME,35190951986958000134550010001267101004562323
00000000002100000000488,126710003,"R$ 1.257,40","R$ 1.338,82",61,"29,5891 %",POSTO DE MOLAS 2 IRMAOS LTDA ME,35190951986958000134550010001267101004562323
00000000002100000000488,126697001,"R$ 323,38","R$ 330,00",19,"30,8357 %",MEDAUTO MERC DISTR DE AUTO PECAS EIRELI,35190951986958000134550010001266971002215649
00000000002100000000488,126698001,"R$ 503,84","R$ 514,50",20,"30,1873 %",COLHETRANS ALUGUEL E MANUTENCAO DE,35190951986958000134550010001266981005891251
00000000002100000000488,126698002,"R$ 493,52","R$ 514,50",42,"28,3760 %",COLHETRANS ALUGUEL E MANUTENCAO DE,35190951986958000134550010001266981005891251
00000000002100000000488,126698003,"R$ 488,37","R$ 514,50",51,"29,3750 %",COLHETRANS ALUGUEL E MANUTENCAO DE,35190951986958000134550010001266981005891251
00000000002100000000488,126693001,"R$ 699,23","R$ 712,56",17,"32,3042 %",ATIVA DISTRIBUIDORA COMERCIO PECAS SER,35190951986958000134550010001266931001642552
00000000002100000000488,126684001,"R$ 587,97","R$ 600,00",19,"30,8169 %",TRUCKVAN INDUSTRIA E COMERCIO LTDA,35190951986958000134550010001266841002348802
00000000002100000000488,126685001,"R$ 2.183,77","R$ 2.275,00",41,"28,6021 %",JSL S.A.,35190951986958000134550010001266851003922658
00000000002100000000488,126687001,"R$ 508,31","R$ 518,00",17,"32,3029 %",GELOG LOCACOES E TRANSPORTES LTDA,35190951986958000134550010001266871002205647
00000000002100000000488,126687002,"R$ 503,46","R$ 518,00",27,"30,4382 %",GELOG LOCACOES E TRANSPORTES LTDA,35190951986958000134550010001266871002205647
00000000002100000000488,126688001,"R$ 480,11","R$ 495,00",30,"29,2473 %",BP BIOENERGIA ITUMBIARA S A,35190951986958000134550010001266881005091259
00000000002100000000488,126671001,"R$ 857,13","R$ 874,67",19,"30,8227 %",MOOTRAT PECAS PARA TRATORES LTDA,35190951986958000134550010001266711001158769
00000000002100000000488,126671002,"R$ 839,60","R$ 874,67",41,"28,5972 %",MOOTRAT PECAS PARA TRATORES LTDA,35190951986958000134550010001266711001158769
00000000002100000000488,126671003,"R$ 822,05","R$ 874,66",61,"29,2104 %",MOOTRAT PECAS PARA TRATORES LTDA,35190951986958000134550010001266711001158769
00000000002100000000488,26753001,"R$ 227,35","R$ 232,00",19,"30,8047 %",POLIVALENTE TRUCK CENTER COMERCIO E SERV,35190951986958000487550030000267531007662596
00000000002100000000488,26750001,"R$ 911,99","R$ 930,65",19,"30,8178 %",REZENTRANS TRANSPORTES RODOVIARIOS LTDA,35190951986958000487550030000267501004561339
00000000002100000000488,26750002,"R$ 893,33","R$ 930,65",41,"28,6021 %",REZENTRANS TRANSPORTES RODOVIARIOS LTDA,35190951986958000487550030000267501004561339
00000000002100000000488,26750003,"R$ 874,67","R$ 930,65",61,"29,2117 %",REZENTRANS TRANSPORTES RODOVIARIOS LTDA,35190951986958000487550030000267501004561339
